CUST_ID,segment,segment_name,BALANCE,CREDIT_LIMIT,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PAYMENTS,MINIMUM_PAYMENTS,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,PRC_FULL_PAYMENT,BALANCE_TO_LIMIT_RATIO
C10177,3,Active Purchasers,975.942008,10500.0,7141.38,3079.97,1620.685551,10693.49585,347.641073,130,1.0,0.833333,0.583333,0.75,0.0929468579047619
C10178,1,Low-Balance Occasional Users,23.111088,12500.0,0.0,300.0,0.0,291.948834,43.452683,3,0.0,0.166667,0.0,0.181818,0.0018488870399999999
C10179,0,High-Utilization Revolvers,2187.732265,3000.0,0.0,0.0,3905.326256,1423.788603,461.365626,0,0.0,0.0,0.285714,0.2,0.7292440883333333
C10180,3,Active Purchasers,11972.01104,14000.0,4685.54,1029.46,1626.351366,4639.513745,3192.306018,90,1.0,1.0,0.166667,0.0,0.8551436457142857
C10181,0,High-Utilization Revolvers,1608.451822,1800.0,0.0,0.0,205.737165,470.565984,408.799147,0,0.0,0.0,0.166667,0.0,0.8935843455555555
C10182,0,High-Utilization Revolvers,1872.926275,2300.0,766.61,0.0,1017.120578,0.0,312.343947,12,0.833333,0.0,0.25,0.0,0.8143157717391305
C10183,0,High-Utilization Revolvers,2933.240476,3000.0,0.0,0.0,2040.433925,2431.578544,1739.74883,0,0.0,0.0,0.583333,0.0,0.9777468253333333
C10184,3,Active Purchasers,336.799916,20000.0,1614.7,1921.1,0.0,2814.231227,186.230835,44,0.416667,0.916667,0.0,1.0,0.0168399958
C10185,1,Low-Balance Occasional Users,36.236312,5300.0,0.0,256.11,0.0,831.375322,189.036967,5,0.0,0.416667,0.0,0.166667,0.00683704
C10186,3,Active Purchasers,903.29781,2500.0,150.5,2546.98,0.0,1686.196344,303.361632,39,0.333333,1.0,0.0,0.0,0.361319124
C10187,1,Low-Balance Occasional Users,0.0,5000.0,0.0,23.0,0.0,0.0,312.343947,1,0.0,0.083333,0.0,0.0,0.0
C10188,4,Cash Advance Revolvers,2881.253586,4500.0,0.0,117.0,17661.49486,17301.83238,931.618475,3,0.0,0.166667,0.75,0.166667,0.6402785746666666
C10189,1,Low-Balance Occasional Users,5.465999,12000.0,173.0,23.81,0.0,0.0,312.343947,3,0.083333,0.083333,0.0,0.0,0.00045549991666666667
C10190,1,Low-Balance Occasional Users,117.442684,10000.0,493.0,160.73,0.0,441.588141,136.827952,15,0.416667,0.416667,0.0,0.0,0.0117442684
C10191,1,Low-Balance Occasional Users,168.522709,1200.0,0.0,2009.05,0.0,2612.760497,197.638558,22,0.0,0.75,0.0,0.142857,0.14043559083333332
C10192,1,Low-Balance Occasional Users,1706.014379,6000.0,0.0,147.78,1657.090283,1186.062765,374.595505,2,0.0,0.166667,0.25,0.0,0.28433572983333333
C10193,0,High-Utilization Revolvers,874.583247,900.0,159.07,357.47,0.0,579.749308,693.894717,30,0.333333,0.916667,0.0,0.0,0.9717591633333333
C10194,1,Low-Balance Occasional Users,861.001207,2400.0,969.56,0.0,446.233197,0.0,312.343947,6,0.416667,0.0,0.083333,0.0,0.35875050291666666
C10196,0,High-Utilization Revolvers,966.251742,1500.0,311.45,0.0,955.959749,277.522439,286.299328,15,0.333333,0.0,0.083333,0.0,0.644167828
C10197,1,Low-Balance Occasional Users,38.615644,6150.0,280.4,0.0,0.0,254.392984,55.79974,3,0.25,0.0,0.0,0.090909,0.006278966504065041
C10198,1,Low-Balance Occasional Users,189.687964,6000.0,66.14,0.0,0.0,0.0,312.343947,2,0.083333,0.0,0.0,0.0,0.03161466066666667
C10199,1,Low-Balance Occasional Users,40.417255,4000.0,79.2,0.0,1631.576375,1647.880773,24.815878,1,0.083333,0.0,0.083333,0.083333,0.01010431375
C10200,3,Active Purchasers,5462.897068,16500.0,0.0,1453.32,0.0,1382.269127,1755.253802,18,0.0,0.5,0.0,0.0,0.3310846707878788
C10201,0,High-Utilization Revolvers,3983.923705,4000.0,756.54,0.0,0.0,1110.870941,1431.201171,15,0.5,0.0,0.0,0.0,0.99598092625
C10202,3,Active Purchasers,5588.846272,11500.0,603.75,2903.6,0.0,1412.597253,1825.176503,34,0.166667,0.833333,0.0,0.0,0.4859866323478261
C10203,2,Full-Payment Transactors,281.170378,8000.0,56.8,3106.89,0.0,2422.911622,187.046284,36,0.083333,0.666667,0.0,0.888889,0.03514629725000001
C10204,3,Active Purchasers,130.251538,15000.0,1082.79,260.4,0.0,1043.55929,182.429461,33,1.0,0.583333,0.0,0.545455,0.008683435866666667
C10205,1,Low-Balance Occasional Users,1973.814964,8000.0,873.0,0.0,0.0,541.722532,762.682834,5,0.166667,0.0,0.0,0.0,0.2467268705
C10206,4,Cash Advance Revolvers,5698.539876,6000.0,0.0,47.55,2039.52804,2976.579866,3463.174962,2,0.0,0.166667,0.75,0.0,0.949756646
C10207,1,Low-Balance Occasional Users,43.103899,23000.0,370.0,0.0,0.0,1212.054219,68.725483,2,0.166667,0.0,0.0,0.0,0.0018740825652173913
C10208,1,Low-Balance Occasional Users,566.546048,2000.0,313.75,92.0,1044.651618,1249.835142,313.052687,12,0.166667,0.416667,0.333333,0.0,0.28327302400000004
C10209,2,Full-Payment Transactors,24.527253,4000.0,0.0,261.64,0.0,376.758504,169.78292,10,0.0,0.833333,0.0,0.818182,0.006131813250000001
C10211,4,Cash Advance Revolvers,8350.145568,14000.0,842.8,1146.48,893.757903,4720.900413,2557.044576,8,0.166667,0.166667,0.083333,0.0,0.5964389691428571
C10212,3,Active Purchasers,4559.779234,7500.0,8208.0,2640.5,0.0,9423.715495,2925.275522,123,0.666667,1.0,0.0,0.0,0.6079705645333333
C10213,1,Low-Balance Occasional Users,2.67713,4000.0,0.0,43.39,0.0,130.107234,29.700051,1,0.0,0.083333,0.0,0.090909,0.0006692825000000001
C10214,0,High-Utilization Revolvers,1570.682346,1800.0,645.32,0.0,1665.331678,2591.391006,808.217224,2,0.166667,0.0,0.416667,0.0,0.8726013033333334
C10215,4,Cash Advance Revolvers,7201.736985,10500.0,862.1,125.0,5468.620604,1941.541158,2391.987571,9,0.333333,0.083333,0.25,0.0,0.6858797128571428
C10216,4,Cash Advance Revolvers,6467.885013,11500.0,978.71,485.43,3947.86784,1658.563509,1887.413517,23,0.583333,0.666667,0.416667,0.0,0.5624247837391304
C10217,1,Low-Balance Occasional Users,64.080909,5000.0,600.0,327.0,0.0,1260.16384,59.04439,4,0.083333,0.166667,0.0,0.222222,0.012816181800000001
C10218,4,Cash Advance Revolvers,5635.860679,10000.0,153.72,239.9,5933.467329,1919.630466,1731.549385,15,0.916667,0.166667,0.75,0.0,0.5635860679
C10219,0,High-Utilization Revolvers,3670.50596,7500.0,876.13,89.37,0.0,1034.932404,941.496383,9,0.5,0.083333,0.0,0.0,0.48940079466666664
C10220,1,Low-Balance Occasional Users,2458.376257,7500.0,0.0,0.0,102.275984,4543.63481,647.20869,0,0.0,0.0,0.083333,0.0,0.3277835009333333
C10221,1,Low-Balance Occasional Users,768.004936,6000.0,336.41,0.0,0.0,947.696134,217.027653,9,0.75,0.0,0.0,0.0,0.12800082266666668
C10222,1,Low-Balance Occasional Users,75.647479,4000.0,0.0,540.0,0.0,548.967281,48.659935,3,0.0,0.166667,0.0,0.0,0.01891186975
C10223,1,Low-Balance Occasional Users,2.433254,7500.0,0.0,36.0,0.0,0.0,312.343947,2,0.0,0.083333,0.0,0.0,0.00032443386666666666
C10224,0,High-Utilization Revolvers,1121.730896,1500.0,103.1,775.42,197.648111,542.836917,471.496776,39,0.166667,0.916667,0.083333,0.0,0.7478205973333334
C10226,1,Low-Balance Occasional Users,7.56809,11500.0,67.08,77.18,0.0,134.710832,75.515008,7,0.083333,0.166667,0.0,0.111111,0.0006580947826086956
C10227,0,High-Utilization Revolvers,2053.441598,2000.0,441.35,52.5,1738.33378,2795.059574,2661.324808,10,0.333333,0.25,0.833333,0.0,1.0
C10228,3,Active Purchasers,2422.311938,8500.0,3456.25,1034.44,188.783221,5763.666926,582.589765,52,0.916667,1.0,0.083333,0.0,0.2849778750588235
C10229,3,Active Purchasers,9047.621884,10000.0,6099.16,5089.46,0.0,11994.41815,8517.258683,151,0.75,1.0,0.0,0.0,0.9047621884
C10230,3,Active Purchasers,3061.213971,7000.0,1792.7,36.5,0.0,971.234118,985.954762,17,1.0,0.083333,0.0,0.0,0.4373162815714286
C10231,1,Low-Balance Occasional Users,41.642389,2700.0,75.99,0.0,0.0,69.163384,99.401747,1,0.142857,0.0,0.0,0.0,0.015423107037037037
C10232,3,Active Purchasers,5431.622968,14500.0,1598.56,225.6,0.0,1508.016452,1370.519926,23,0.916667,0.75,0.0,0.0,0.37459468744827584
C10233,3,Active Purchasers,6571.484039,8500.0,9325.22,0.0,0.0,11036.72668,1824.680131,5,0.333333,0.0,0.0,0.0,0.7731157692941176
C10234,1,Low-Balance Occasional Users,28.461629,4000.0,100.0,0.0,0.0,125.769169,104.857518,1,0.083333,0.0,0.0,0.0,0.00711540725
C10235,3,Active Purchasers,4178.625215,4000.0,430.69,1001.2,0.0,2384.542045,3868.70983,39,0.416667,0.833333,0.0,0.0,1.0
C10236,3,Active Purchasers,3019.019487,8500.0,1356.33,904.08,0.0,2187.930651,739.224894,25,0.416667,0.75,0.0,0.0,0.35517876317647057
C10237,1,Low-Balance Occasional Users,1.045584,1200.0,0.0,0.0,466.643895,1068.581252,25.537,0,0.0,0.0,0.111111,0.5,0.0008713200000000001
C10238,3,Active Purchasers,2723.369217,19500.0,1158.84,9251.65,0.0,9695.650901,726.696049,41,0.666667,0.583333,0.0,0.363636,0.13965995984615384
C10239,0,High-Utilization Revolvers,1070.999446,1400.0,482.0,508.7,0.0,505.317328,438.324017,13,0.25,0.583333,0.0,0.0,0.7649996042857143
C10240,1,Low-Balance Occasional Users,279.608696,2900.0,0.0,3034.92,0.0,2928.909865,2733.317012,12,0.0,1.0,0.0,0.083333,0.09641679172413793
C10241,1,Low-Balance Occasional Users,1255.901821,5700.0,1038.81,0.0,1092.634704,1215.454299,422.331098,21,0.916667,0.0,0.083333,0.0,0.22033365280701753
C10242,0,High-Utilization Revolvers,2229.857287,2500.0,45.65,0.0,0.0,542.7463,628.211031,1,0.083333,0.0,0.0,0.0,0.8919429147999999
C10243,3,Active Purchasers,2363.489077,3000.0,1386.3,1255.68,263.884743,1839.928884,1075.456585,41,0.666667,0.75,0.083333,0.0,0.7878296923333334
C10244,3,Active Purchasers,4014.388265,8000.0,1189.52,0.0,0.0,0.0,312.343947,12,1.0,0.0,0.0,0.0,0.501798533125
C10245,4,Cash Advance Revolvers,7623.224897,12000.0,0.0,300.0,2800.728343,1975.974183,1774.584333,6,0.0,0.416667,0.25,0.0,0.6352687414166667
C10246,1,Low-Balance Occasional Users,3421.571922,10500.0,42.88,83.81,154.341344,2515.435738,975.504012,5,0.083333,0.25,0.083333,0.0,0.32586399257142856
C10247,1,Low-Balance Occasional Users,48.898611,5500.0,0.0,247.09,182.357669,409.594792,69.921472,7,0.0,0.416667,0.166667,0.0,0.008890656545454546
C10248,0,High-Utilization Revolvers,1874.716289,1950.0,83.0,218.1,0.0,586.974046,1089.040271,10,0.166667,0.333333,0.0,0.0,0.9613929687179487
C10249,4,Cash Advance Revolvers,3215.511032,7200.0,1112.2,0.0,7616.064965,0.0,312.343947,4,0.25,0.0,0.25,0.0,0.4465987544444444
C10250,2,Full-Payment Transactors,237.235398,4000.0,1670.5,739.57,0.0,3773.727455,169.879335,15,0.083333,0.333333,0.0,1.0,0.059308849500000003
C10251,3,Active Purchasers,1272.927288,8000.0,4783.34,566.85,0.0,5825.602115,318.305326,101,1.0,0.916667,0.0,0.166667,0.159115911
C10252,1,Low-Balance Occasional Users,558.476701,5500.0,630.03,0.0,0.0,426.092563,213.369694,1,0.090909,0.0,0.0,0.0,0.10154121836363637
C10253,3,Active Purchasers,2814.207626,3000.0,2080.02,1117.22,0.0,3574.480603,1328.897516,49,0.666667,1.0,0.0,0.0,0.9380692086666667
C10254,1,Low-Balance Occasional Users,8.061012,3000.0,0.0,133.0,0.0,130.61272,41.436595,3,0.0,0.166667,0.0,0.181818,0.0026870039999999998
C10255,3,Active Purchasers,435.862142,12000.0,1023.42,622.74,0.0,1055.835407,236.619362,33,0.583333,0.75,0.0,0.0,0.036321845166666665
C10256,1,Low-Balance Occasional Users,6.390383,1500.0,0.0,79.66,0.0,75.896288,75.967742,12,0.0,1.0,0.0,0.0,0.004260255333333333
C10257,4,Cash Advance Revolvers,9612.21512,12000.0,0.0,319.92,13439.5704,10993.89211,2501.560923,12,0.0,1.0,0.416667,0.0,0.8010179266666667
C10258,3,Active Purchasers,7938.559134,12500.0,3543.73,133.79,0.0,2657.856602,1912.298544,98,1.0,0.5,0.0,0.0,0.63508473072
C10259,0,High-Utilization Revolvers,2344.478291,4000.0,1041.63,0.0,4003.968939,3033.665478,716.70488,14,0.25,0.0,0.333333,0.0,0.5861195727499999
C10260,0,High-Utilization Revolvers,996.48222,1000.0,0.0,675.96,0.0,1851.602411,1382.292833,12,0.0,1.0,0.0,0.083333,0.99648222
C10261,1,Low-Balance Occasional Users,19.508047,2000.0,0.0,193.14,0.0,220.46377,71.965063,5,0.0,0.416667,0.0,0.25,0.0097540235
C10262,2,Full-Payment Transactors,185.640313,11500.0,1703.23,0.0,0.0,1449.039414,183.298253,13,1.0,0.0,0.0,1.0,0.016142635913043477
C10263,0,High-Utilization Revolvers,5335.302925,6000.0,0.0,0.0,468.958688,1350.318606,1249.937085,0,0.0,0.0,0.166667,0.0,0.8892171541666667
C10265,2,Full-Payment Transactors,22.189283,1500.0,0.0,234.16,0.0,479.910499,149.977816,4,0.0,0.272727,0.0,0.5,0.014792855333333334
C10266,1,Low-Balance Occasional Users,5.871769,10000.0,29.68,0.0,0.0,76.943584,75.595199,1,0.083333,0.0,0.0,0.0,0.0005871769
C10267,3,Active Purchasers,1049.496471,11000.0,1096.71,225.96,774.260436,802.38543,229.655091,28,0.75,0.416667,0.25,0.0,0.09540877009090909
C10269,3,Active Purchasers,5570.190127,13500.0,0.0,1607.88,0.0,1583.411686,2216.638394,84,0.0,1.0,0.0,0.0,0.4126066760740741
C10270,0,High-Utilization Revolvers,1668.591831,1800.0,0.0,0.0,1716.941235,2166.981163,568.063083,0,0.0,0.0,0.166667,0.083333,0.9269954616666667
C10271,1,Low-Balance Occasional Users,2224.590946,9000.0,3183.0,0.0,0.0,3823.346244,629.080506,2,0.166667,0.0,0.0,0.0,0.24717677177777775
C10272,3,Active Purchasers,2903.781184,4500.0,1340.34,1673.89,103.610197,1350.370286,655.633916,93,0.833333,1.0,0.083333,0.0,0.6452847075555556
C10273,3,Active Purchasers,2041.480046,3000.0,4944.88,2378.5,191.331735,3792.095079,1737.893866,81,0.833333,0.75,0.083333,0.083333,0.6804933486666667
C10274,4,Cash Advance Revolvers,7755.698607,10000.0,4072.76,4460.78,7540.30735,4758.209146,7256.951816,72,0.5,0.833333,0.5,0.0,0.7755698607
C10275,1,Low-Balance Occasional Users,614.263149,9000.0,74.8,334.13,0.0,2161.153147,312.343947,10,0.083333,0.5,0.0,0.0,0.068251461
C10276,3,Active Purchasers,8097.334733,7500.0,200.0,3799.92,0.0,5624.074339,9952.672511,14,0.083333,1.0,0.0,0.0,1.0
C10277,3,Active Purchasers,1082.33027,6000.0,657.78,2322.68,0.0,1116.967993,289.439818,50,0.5,1.0,0.0,0.0,0.18038837833333332
C10278,3,Active Purchasers,2734.66412,7500.0,560.73,0.0,0.0,717.798364,670.049653,11,0.916667,0.0,0.0,0.0,0.3646218826666667
C10279,1,Low-Balance Occasional Users,80.708806,9500.0,569.9,0.0,0.0,634.000055,92.012927,3,0.166667,0.0,0.0,0.083333,0.008495663789473683
C10280,3,Active Purchasers,2554.525229,10950.0,6099.08,87.69,1898.690655,11198.92613,608.36886,38,0.75,0.25,0.083333,0.083333,0.23328997525114153
C10281,3,Active Purchasers,535.947221,8500.0,3016.98,1533.83,438.469118,4317.191232,208.73456,99,0.916667,1.0,0.083333,0.916667,0.06305261423529412
C10282,0,High-Utilization Revolvers,3905.365959,7500.0,150.8,0.0,1659.19931,990.524408,989.783286,2,0.166667,0.0,0.416667,0.0,0.5207154612
C10283,2,Full-Payment Transactors,156.278339,14000.0,1005.1,380.0,0.0,1280.473571,193.369942,21,0.5,0.75,0.0,0.833333,0.0111627385
C10284,3,Active Purchasers,5131.319584,11500.0,26547.43,5992.35,0.0,26652.34432,1971.129435,98,1.0,1.0,0.0,0.083333,0.44620170295652173
C10285,4,Cash Advance Revolvers,5265.763713,16500.0,44.71,365.53,15452.97758,12005.3074,1055.547896,21,0.083333,0.916667,0.333333,0.083333,0.31913719472727275
C10286,1,Low-Balance Occasional Users,2.564117,1500.0,47.95,0.0,0.0,294.507498,86.245988,1,0.083333,0.0,0.0,0.0,0.0017094113333333332
C10287,0,High-Utilization Revolvers,1873.084577,2100.0,126.57,0.0,181.139378,483.557464,524.426392,4,0.25,0.0,0.083333,0.0,0.8919450366666667
C10288,1,Low-Balance Occasional Users,32.124999,5700.0,380.89,0.0,0.0,0.0,312.343947,1,0.083333,0.0,0.0,0.0,0.005635964736842106
C10289,2,Full-Payment Transactors,1473.495809,10500.0,0.0,414.0,0.0,5863.94034,570.250342,9,0.0,0.666667,0.0,0.5,0.14033293419047618
C10290,1,Low-Balance Occasional Users,1504.82705,8500.0,630.0,1380.0,1189.292764,859.829946,479.831475,14,0.166667,1.0,0.083333,0.0,0.17703847647058824
C10291,3,Active Purchasers,7645.108427,13500.0,4332.65,360.5,0.0,4786.64868,1741.158024,12,0.416667,0.333333,0.0,0.0,0.5663043279259259
C10292,0,High-Utilization Revolvers,1129.33758,1000.0,0.0,498.96,72.259355,829.505486,1623.389428,12,0.0,1.0,0.083333,0.0,1.0
C10293,1,Low-Balance Occasional Users,668.956687,9500.0,148.12,76.08,0.0,568.336995,272.270427,9,0.083333,0.416667,0.0,0.0,0.07041649336842105
C10294,3,Active Purchasers,2302.184366,2500.0,922.84,1933.73,0.0,2914.419813,2173.680619,62,0.25,1.0,0.0,0.0,0.9208737464
C10295,1,Low-Balance Occasional Users,272.711518,3000.0,0.0,0.0,682.156051,2755.877257,144.621645,0,0.0,0.0,0.083333,0.181818,0.09090383933333333
C10296,4,Cash Advance Revolvers,4246.430225,7000.0,0.0,0.0,9270.408108,6010.525656,1793.262654,0,0.0,0.0,0.666667,0.083333,0.6066328892857143
C10297,0,High-Utilization Revolvers,2420.761135,3000.0,0.0,0.0,567.233798,871.713321,609.206784,0,0.0,0.0,0.083333,0.0,0.8069203783333334
C10298,0,High-Utilization Revolvers,2935.324966,5000.0,351.87,57.76,1876.241162,580.13865,1114.588285,12,0.583333,0.083333,0.25,0.0,0.5870649932
C10299,1,Low-Balance Occasional Users,83.148283,6500.0,843.34,0.0,0.0,1024.267592,122.850835,17,0.5,0.0,0.0,0.5,0.012792043538461539
C10300,0,High-Utilization Revolvers,5469.851311,6000.0,0.0,0.0,512.792701,1362.966798,2019.027883,0,0.0,0.0,0.166667,0.0,0.9116418851666668
C10301,2,Full-Payment Transactors,280.142117,10000.0,758.52,1477.97,0.0,1986.838064,233.614975,34,1.0,0.666667,0.0,1.0,0.0280142117
C10302,0,High-Utilization Revolvers,5790.930626,6000.0,399.41,65.1,2516.727082,1515.594331,2092.915898,10,0.25,0.166667,0.166667,0.0,0.9651551043333334
C10303,0,High-Utilization Revolvers,3605.714046,5000.0,1779.0,0.0,0.0,856.05828,761.012234,2,0.166667,0.0,0.0,0.0,0.7211428092
C10304,0,High-Utilization Revolvers,3992.261885,4000.0,0.0,0.0,348.834361,1057.678259,1229.820066,0,0.0,0.0,0.583333,0.0,0.99806547125
C10305,2,Full-Payment Transactors,41.833264,6000.0,0.0,456.36,0.0,370.996177,163.287618,14,0.0,0.916667,0.0,0.333333,0.006972210666666667
C10306,2,Full-Payment Transactors,635.090434,2900.0,2252.37,3506.34,0.0,7943.57021,197.416104,48,0.25,0.75,0.0,1.0,0.21899670137931032
C10307,1,Low-Balance Occasional Users,1521.1681,6000.0,245.98,0.0,2792.67597,2261.523522,388.258009,2,0.166667,0.0,0.25,0.0,0.2535280166666667
C10308,4,Cash Advance Revolvers,5547.092593,12000.0,0.0,0.0,3298.958165,1786.142816,1351.998523,0,0.0,0.0,0.083333,0.0,0.4622577160833334
C10309,0,High-Utilization Revolvers,2503.107213,3000.0,733.9,0.0,0.0,1620.193277,857.535876,13,1.0,0.0,0.0,0.0,0.8343690709999999
C10310,2,Full-Payment Transactors,191.450711,500.0,1641.07,0.0,380.972341,1583.918811,137.046292,15,0.666667,0.0,0.083333,0.636364,0.38290142200000005
C10311,0,High-Utilization Revolvers,3621.70204,4000.0,674.73,0.0,1684.957411,1139.058595,1403.477006,12,0.25,0.0,0.166667,0.0,0.90542551
C10312,3,Active Purchasers,2762.479434,11000.0,1526.31,1176.16,0.0,7596.768364,1013.086448,27,0.25,1.0,0.0,0.083333,0.251134494
C10313,4,Cash Advance Revolvers,4338.606862,8000.0,0.0,0.0,1817.569093,8019.800702,964.118618,0,0.0,0.0,0.083333,0.0,0.54232585775
C10314,1,Low-Balance Occasional Users,388.873921,2700.0,1462.35,116.8,0.0,451.600059,199.955286,15,0.5,0.25,0.0,0.0,0.14402737814814814
C10315,4,Cash Advance Revolvers,9261.310686,11000.0,0.0,0.0,8603.045938,1933.413908,2576.552758,0,0.0,0.0,0.416667,0.0,0.8419373350909092
C10316,2,Full-Payment Transactors,208.131845,4500.0,451.5,1709.88,0.0,2059.879468,165.05215,41,0.166667,1.0,0.0,1.0,0.04625152111111111
C10317,2,Full-Payment Transactors,169.088238,6000.0,446.07,1036.12,0.0,1289.570234,173.686552,26,0.583333,0.666667,0.0,0.666667,0.028181373
C10318,2,Full-Payment Transactors,133.911556,3500.0,544.45,901.6,0.0,1364.121036,186.240772,16,0.083333,1.0,0.0,0.833333,0.03826044457142857
C10319,0,High-Utilization Revolvers,1613.34907,4500.0,0.0,0.0,1606.322681,312.433361,648.139459,0,0.0,0.0,0.181818,0.0,0.3585220155555556
C10320,1,Low-Balance Occasional Users,566.908563,2100.0,303.7,93.36,0.0,0.0,312.343947,12,0.166667,0.583333,0.0,0.0,0.2699564585714285
C10321,2,Full-Payment Transactors,53.208422,15000.0,459.02,39.15,0.0,611.606459,162.94308,14,0.916667,0.083333,0.0,0.909091,0.0035472281333333334
C10322,3,Active Purchasers,1329.967543,2500.0,1296.68,712.44,1763.794583,2715.972095,956.330023,36,1.0,1.0,0.25,0.0,0.5319870172
C10323,3,Active Purchasers,515.904786,6000.0,2399.78,2959.24,0.0,0.0,312.343947,60,1.0,1.0,0.0,0.0,0.08598413099999999
C10324,0,High-Utilization Revolvers,927.041961,1000.0,0.0,0.0,402.974164,719.974244,339.553093,0,0.0,0.0,0.333333,0.0,0.927041961
C10325,0,High-Utilization Revolvers,1872.767651,5500.0,0.0,0.0,3394.509419,1151.721386,627.015802,0,0.0,0.0,0.166667,0.0,0.34050320927272726
C10326,1,Low-Balance Occasional Users,185.396312,1000.0,0.0,0.0,842.456926,117.542764,137.6915,0,0.0,0.0,0.363636,0.0,0.185396312
C10327,4,Cash Advance Revolvers,4823.822993,7000.0,0.0,0.0,6481.300951,863.62306,1148.631716,0,0.0,0.0,0.142857,0.0,0.6891175704285714
C10328,1,Low-Balance Occasional Users,994.105777,1950.0,126.2,0.0,0.0,314.302968,417.290247,10,0.833333,0.0,0.0,0.0,0.5097978343589743
C10329,1,Low-Balance Occasional Users,40.089221,1500.0,0.0,225.0,0.0,325.578502,286.122587,12,0.0,1.0,0.0,0.166667,0.026726147333333335
C10330,1,Low-Balance Occasional Users,0.478714,6000.0,159.0,575.97,0.0,1159.135064,312.343947,16,0.083333,0.75,0.0,0.0,7.978566666666666e-05
C10331,0,High-Utilization Revolvers,4732.37354,5700.0,0.0,14.95,2173.356068,1289.284068,1172.289863,1,0.0,0.083333,0.416667,0.0,0.8302409719298245
C10332,4,Cash Advance Revolvers,9206.811696,12500.0,350.0,524.98,4653.693195,2055.100879,2199.077716,16,0.083333,0.666667,0.333333,0.0,0.73654493568
C10333,4,Cash Advance Revolvers,6719.376505,7500.0,0.0,0.0,2443.262416,1493.089193,2488.976669,0,0.0,0.0,0.333333,0.0,0.8959168673333333
C10334,1,Low-Balance Occasional Users,2233.074041,8000.0,445.2,0.0,0.0,1042.991769,579.587654,4,0.166667,0.0,0.0,0.0,0.279134255125
C10335,0,High-Utilization Revolvers,1867.649838,4500.0,0.0,0.0,3264.573342,476.162309,401.970276,0,0.0,0.0,0.666667,0.0,0.41503329733333333
C10336,2,Full-Payment Transactors,57.842746,1500.0,0.0,689.34,0.0,453.842413,148.28357,24,0.0,1.0,0.0,0.333333,0.038561830666666665
C10337,3,Active Purchasers,4194.033835,21000.0,420.6,1586.27,0.0,19714.09728,1479.309409,26,0.083333,0.666667,0.0,0.1,0.1997158969047619
C10338,0,High-Utilization Revolvers,2459.862339,2500.0,678.0,0.0,927.25167,1926.31853,1933.173023,12,1.0,0.0,0.25,0.0,0.9839449356
C10339,0,High-Utilization Revolvers,850.630114,1000.0,0.05,0.0,1700.634586,1084.281127,367.409536,1,0.083333,0.0,0.333333,0.0,0.8506301140000001
