customer_id,age,gender,region,tenure_months,loyalty_tier,preferred_channel,purchase_count_12m,avg_order_value,total_spend_12m,days_since_last_purchase,preferred_category,category_count,returns_count_12m,return_rate,email_open_rate,email_click_rate,app_sessions_30d,days_since_app_login,promo_response_rate,lapse_flag
CUST000191,56,Female,Northeast,26,Silver,Omnichannel,8,37.38,279.7,108,Beauty,1,0,0.0,0.144,0.037,6.0,64.0,,1
CUST000192,44,Male,Midwest,20,Silver,Online,6,53.87,340.43,117,Beauty,1,0,0.0,0.122,0.041,6.0,67.0,0.108,1
CUST000193,32,Female,Southeast,64,Gold,In-Store,9,116.2,1116.24,85,Electronics,3,1,0.111,0.195,0.047,7.0,53.0,0.147,0
CUST000194,42,Female,Midwest,5,Bronze,Online,2,76.26,147.6,130,Electronics,1,0,0.0,0.063,0.01,,,0.057,1
CUST000195,61,Female,Northeast,13,Bronze,Online,2,46.28,106.14,125,Apparel,1,0,0.0,0.066,0.011,2.0,71.0,0.096,1
CUST000196,46,Male,Northeast,44,Gold,Online,9,185.75,1599.58,86,Food & Beverage,3,0,0.0,0.244,0.049,6.0,53.0,0.169,0
CUST000197,50,Male,Southwest,17,Bronze,Online,4,40.77,142.75,136,Apparel,2,1,0.25,0.125,0.049,3.0,68.0,0.079,1
CUST000198,31,Male,Southwest,6,Silver,Omnichannel,9,56.84,481.4,83,Apparel,2,0,0.0,0.205,0.057,7.0,42.0,0.163,0
CUST000199,56,Male,Midwest,5,Silver,Online,7,59.35,365.53,109,Apparel,3,0,0.0,0.157,0.048,5.0,75.0,0.142,1
CUST000200,74,Male,West,30,Silver,In-Store,8,98.78,752.14,95,Electronics,3,0,0.0,0.192,0.033,7.0,63.0,0.226,1
CUST000201,30,Female,West,1,Bronze,In-Store,7,24.39,151.67,106,Sports,2,1,0.143,0.131,0.043,5.0,68.0,0.092,1
CUST000202,25,Male,Northeast,54,Bronze,Online,3,26.66,78.53,120,Electronics,1,0,0.0,0.088,0.035,3.0,69.0,0.107,1
CUST000203,44,Female,Southeast,1,Gold,Omnichannel,16,105.62,1830.85,35,Beauty,3,2,0.125,0.317,0.054,13.0,50.0,0.289,0
CUST000204,54,Male,Southeast,21,Platinum,Online,15,190.44,2485.91,33,Food & Beverage,3,1,0.067,0.345,0.042,12.0,16.0,0.27,0
CUST000205,40,Female,Midwest,20,Silver,Omnichannel,13,42.31,560.44,40,Sports,4,1,0.077,0.296,0.098,12.0,23.0,0.239,0
CUST000206,27,Female,Midwest,19,Bronze,Omnichannel,10,22.57,194.81,91,Apparel,1,1,0.1,0.202,0.078,,,0.144,1
CUST000207,40,Female,Southwest,14,Bronze,Omnichannel,7,23.73,185.28,92,Electronics,1,0,0.0,0.216,0.073,6.0,55.0,0.119,1
CUST000208,50,Male,West,42,Silver,Omnichannel,2,112.77,254.05,151,Beauty,1,0,0.0,0.065,0.016,2.0,85.0,0.047,1
CUST000209,36,Female,West,23,Bronze,Online,7,16.77,117.12,121,Food & Beverage,2,1,0.143,,,,,0.142,1
CUST000210,50,Female,Southwest,33,Bronze,Online,3,57.09,185.1,117,Beauty,1,1,0.333,0.109,0.049,5.0,70.0,0.099,1
CUST000211,58,Other,West,2,Bronze,In-Store,4,48.26,198.42,134,Electronics,1,1,0.25,0.049,0.016,,,0.048,1
CUST000212,45,Female,Southeast,1,Silver,Online,7,34.03,226.82,103,Apparel,2,0,0.0,0.178,0.051,6.0,52.0,0.148,1
CUST000213,41,Female,Northeast,1,Silver,Omnichannel,15,29.94,414.76,28,Home & Garden,3,0,0.0,0.343,0.099,11.0,17.0,0.268,0
CUST000214,53,Male,Midwest,3,Bronze,In-Store,2,88.88,191.55,129,Apparel,1,1,0.5,0.068,0.018,2.0,74.0,,1
CUST000215,30,Female,West,24,Silver,Online,6,94.08,552.62,112,Apparel,1,0,0.0,0.157,0.053,4.0,58.0,0.136,1
CUST000216,28,Female,Southeast,14,Silver,Online,5,123.61,695.97,124,Beauty,1,0,0.0,0.096,0.038,3.0,105.0,0.104,1
CUST000217,38,Female,West,30,Gold,Online,10,76.63,875.66,83,Home & Garden,2,3,0.3,0.202,0.071,7.0,43.0,0.158,0
CUST000218,35,Female,Southwest,4,Silver,In-Store,10,54.89,501.21,105,Apparel,2,0,0.0,0.219,0.039,,,0.174,1
CUST000219,30,Female,Midwest,10,Silver,Online,5,61.21,311.66,143,Apparel,1,0,0.0,0.117,0.027,4.0,62.0,,1
CUST000220,67,Male,Midwest,48,Silver,In-Store,5,109.24,552.25,131,Apparel,1,0,0.0,0.113,0.035,4.0,68.0,0.127,1
CUST000221,72,Female,West,60,Silver,In-Store,12,16.52,220.13,67,Apparel,2,1,0.083,,,10.0,37.0,0.182,0
CUST000222,37,Female,Northeast,56,Silver,Online,4,74.5,315.07,116,Sports,1,2,0.5,0.086,0.011,,,0.085,1
CUST000223,43,Female,Northeast,37,Bronze,In-Store,3,36.42,112.78,149,Sports,1,2,0.667,0.105,0.017,1.0,77.0,0.048,1
CUST000224,39,Female,West,25,Silver,In-Store,8,71.04,598.84,94,Electronics,3,0,0.0,0.224,0.083,7.0,64.0,0.198,1
CUST000225,57,Female,West,53,Bronze,In-Store,7,26.54,179.62,96,Beauty,1,1,0.143,0.16,0.027,5.0,56.0,0.126,1
CUST000226,60,Female,Southeast,27,Silver,Omnichannel,7,98.99,788.61,92,Electronics,2,1,0.143,0.227,0.076,7.0,64.0,0.136,1
CUST000227,18,Male,Southwest,67,Silver,Online,11,82.38,785.92,80,Sports,2,2,0.182,0.231,0.103,,,0.197,0
CUST000228,48,Male,Southeast,1,Silver,Online,10,33.32,286.13,64,Apparel,3,0,0.0,0.24,0.078,8.0,64.0,0.202,0
CUST000229,23,Other,West,56,Silver,Omnichannel,6,39.37,230.24,125,Apparel,1,0,0.0,,,6.0,57.0,0.141,1
CUST000230,66,Female,West,17,Silver,Online,7,36.92,231.66,106,Apparel,2,0,0.0,0.155,0.061,5.0,80.0,0.121,1
CUST000231,48,Female,Northeast,2,Silver,Online,4,56.83,230.38,135,Apparel,1,1,0.25,0.085,0.031,3.0,76.0,0.077,1
CUST000232,30,Female,Southeast,5,Silver,In-Store,2,226.07,385.54,133,Apparel,2,0,0.0,0.063,0.022,1.0,79.0,0.037,1
CUST000233,38,Female,Southwest,42,Bronze,In-Store,7,15.3,105.8,100,Sports,1,0,0.0,0.154,0.022,,,0.124,1
CUST000234,37,Male,Northeast,15,Silver,Online,9,68.58,579.25,85,Apparel,2,1,0.111,0.245,0.079,,,0.188,0
CUST000235,49,Male,Northeast,72,Gold,In-Store,12,73.81,806.63,58,Home & Garden,3,0,0.0,0.355,0.037,,,0.209,0
CUST000236,56,Female,Midwest,2,Silver,Online,12,37.65,444.3,54,Beauty,6,0,0.0,0.311,0.037,10.0,31.0,0.235,0
CUST000237,25,Male,Northeast,11,Silver,In-Store,13,16.92,243.36,56,Beauty,4,1,0.077,0.26,0.03,10.0,50.0,0.221,0
CUST000238,67,Female,Southwest,8,Silver,In-Store,9,47.43,446.77,73,Apparel,2,1,0.111,0.191,0.026,6.0,47.0,,0
CUST000239,64,Female,Northeast,15,Bronze,In-Store,5,23.28,104.53,132,Apparel,1,1,0.2,0.104,0.026,,,0.129,1
CUST000240,29,Male,Midwest,22,Silver,In-Store,7,80.6,564.01,125,Food & Beverage,2,1,0.143,0.142,0.061,9.0,78.0,0.142,1
CUST000241,43,Female,Southeast,23,Silver,Online,13,20.75,304.68,71,Home & Garden,4,2,0.154,0.228,0.029,8.0,41.0,0.185,0
CUST000242,65,Female,West,1,Silver,Online,8,52.72,414.07,108,Beauty,1,0,0.0,0.174,0.061,5.0,50.0,0.166,1
CUST000243,59,Male,Midwest,2,Silver,Online,11,31.83,347.04,77,Electronics,3,2,0.182,0.232,0.064,8.0,45.0,0.185,0
CUST000244,37,Male,Southeast,1,Gold,Online,7,119.33,945.91,97,Apparel,1,1,0.143,0.169,0.033,5.0,60.0,,1
CUST000245,53,Female,Southwest,43,Gold,In-Store,9,163.84,1313.45,93,Home & Garden,2,0,0.0,0.214,0.045,5.0,65.0,,1
CUST000246,78,Male,Northeast,8,Silver,In-Store,7,42.46,318.18,99,Apparel,2,1,0.143,0.173,0.019,4.0,60.0,0.176,1
CUST000247,43,Male,Midwest,10,Bronze,Online,6,26.16,147.5,110,Sports,1,0,0.0,0.12,0.041,4.0,69.0,0.158,1
CUST000248,33,Male,Southwest,13,Platinum,Omnichannel,14,176.05,2735.24,43,Beauty,4,0,0.0,0.286,0.039,10.0,23.0,0.246,0
CUST000249,44,Male,West,41,Silver,In-Store,6,49.63,257.97,111,Beauty,2,2,0.333,0.123,0.014,,,0.124,1
CUST000250,45,Female,West,1,Silver,Online,10,68.03,780.39,79,Home & Garden,3,0,0.0,0.244,0.064,6.0,44.0,0.186,0
CUST000251,34,Male,Northeast,2,Silver,Online,5,50.15,270.96,124,Home & Garden,1,0,0.0,0.119,0.032,4.0,73.0,0.08,1
CUST000252,48,Female,Northeast,25,Silver,In-Store,15,47.28,663.31,50,Home & Garden,4,0,0.0,0.309,0.102,10.0,50.0,0.287,0
CUST000253,24,Male,Northeast,72,Silver,Online,6,38.67,250.18,177,Sports,1,1,0.167,0.093,0.032,3.0,71.0,0.079,1
CUST000254,32,Female,Southwest,22,Bronze,Omnichannel,3,15.0,50.71,115,Apparel,1,0,0.0,0.086,0.024,4.0,68.0,0.112,1
CUST000255,52,Male,Southwest,6,Gold,In-Store,11,188.15,1829.31,61,Beauty,2,0,0.0,0.248,0.086,10.0,40.0,,0
CUST000256,18,Other,Southeast,16,Silver,Omnichannel,10,62.71,704.91,87,Home & Garden,2,2,0.2,0.174,0.033,7.0,51.0,0.178,0
CUST000257,54,Male,Southeast,72,Silver,Online,5,51.57,247.03,103,Home & Garden,1,1,0.2,0.121,0.018,4.0,64.0,0.097,1
CUST000258,18,Female,Northeast,16,Gold,In-Store,10,104.55,890.7,80,Home & Garden,2,0,0.0,0.236,0.101,,,0.227,0
CUST000259,18,Female,Southeast,10,Bronze,Omnichannel,6,36.91,195.71,95,Electronics,2,0,0.0,0.154,0.036,6.0,55.0,0.123,1
CUST000260,35,Female,Southeast,10,Silver,Online,6,70.72,473.3,111,Apparel,1,1,0.167,0.12,0.016,4.0,81.0,0.122,1
CUST000261,46,Female,West,72,Silver,Online,8,31.86,291.79,111,Beauty,2,2,0.25,0.127,0.049,5.0,62.0,0.102,1
CUST000262,60,Male,West,27,Silver,In-Store,15,42.88,719.49,55,Food & Beverage,4,4,0.267,0.289,0.091,10.0,32.0,0.228,0
CUST000263,42,Female,West,25,Gold,Omnichannel,10,82.19,807.48,69,Home & Garden,3,0,0.0,0.219,0.067,7.0,42.0,0.223,0
CUST000264,38,Male,West,5,Silver,In-Store,9,66.18,678.07,92,Sports,4,1,0.111,,,8.0,44.0,,1
CUST000265,50,Female,West,18,Silver,In-Store,8,43.46,337.96,110,Home & Garden,1,0,0.0,0.173,0.063,6.0,52.0,0.145,1
CUST000266,29,Female,West,9,Silver,In-Store,5,91.07,402.58,100,Food & Beverage,2,0,0.0,,,4.0,56.0,0.121,1
CUST000267,43,Female,Midwest,6,Bronze,Online,4,31.69,120.71,126,Home & Garden,1,1,0.25,0.131,0.015,5.0,68.0,0.085,1
CUST000268,25,Male,Southeast,49,Silver,Online,11,28.79,364.04,59,Apparel,2,2,0.182,0.253,0.04,9.0,37.0,0.231,0
CUST000269,43,Male,Southeast,10,Bronze,Online,3,39.77,123.82,132,Sports,1,1,0.333,0.159,0.055,1.0,74.0,,1
CUST000270,40,Male,West,7,Bronze,Online,3,46.47,132.72,133,Sports,1,0,0.0,0.042,0.016,,,0.086,1
CUST000271,30,Male,Southwest,59,Silver,Omnichannel,9,43.26,403.84,82,Electronics,2,0,0.0,0.248,0.046,7.0,50.0,0.191,0
CUST000272,44,Male,Midwest,4,Silver,In-Store,7,40.49,277.4,104,Sports,1,1,0.143,0.121,0.025,5.0,62.0,0.113,1
CUST000273,44,Male,Southwest,30,Gold,Omnichannel,13,102.78,1155.58,59,Apparel,4,1,0.077,0.334,0.052,11.0,32.0,0.219,0
CUST000274,58,Other,Northeast,23,Gold,Online,12,156.42,1708.74,117,Sports,2,1,0.083,0.247,0.064,7.0,46.0,0.211,1
CUST000275,19,Female,West,55,Silver,Online,7,49.83,298.5,107,Beauty,5,1,0.143,0.146,0.026,6.0,60.0,0.142,1
CUST000276,40,Female,West,39,Gold,Omnichannel,11,82.62,841.97,88,Electronics,2,1,0.091,0.247,0.11,12.0,41.0,0.188,0
CUST000277,31,Female,West,26,Silver,Online,13,32.64,454.82,62,Sports,4,0,0.0,,,9.0,48.0,0.202,0
CUST000278,54,Female,Southwest,8,Silver,Online,12,51.1,556.78,53,Apparel,3,1,0.083,0.259,0.08,9.0,30.0,0.265,0
CUST000279,52,Female,Midwest,15,Silver,Online,5,75.52,380.78,102,Apparel,1,0,0.0,0.124,0.044,,,,1
CUST000280,49,Female,Southeast,63,Bronze,Online,3,30.3,96.4,130,Home & Garden,1,1,0.333,0.073,0.012,2.0,86.0,0.036,1
CUST000281,32,Male,Northeast,1,Bronze,Omnichannel,1,92.29,93.64,150,Sports,1,0,0.0,0.027,0.01,1.0,85.0,0.007,1
CUST000282,54,Female,Midwest,34,Silver,In-Store,11,32.82,308.53,67,Apparel,2,2,0.182,0.264,0.058,9.0,34.0,0.214,0
CUST000283,20,Other,Southwest,6,Silver,Omnichannel,7,111.6,749.17,97,Home & Garden,1,2,0.286,0.15,0.04,5.0,58.0,0.144,1
CUST000284,18,Male,Northeast,4,Silver,Omnichannel,4,98.96,388.91,126,Beauty,1,0,0.0,0.089,0.036,3.0,71.0,0.111,1
CUST000285,24,Female,Midwest,5,Silver,Online,7,119.21,795.1,87,Beauty,2,0,0.0,0.172,0.074,7.0,53.0,,0
CUST000286,41,Male,West,1,Gold,In-Store,8,111.8,906.81,86,Home & Garden,2,1,0.125,0.158,0.058,7.0,59.0,,0
CUST000287,51,Male,Northeast,72,Gold,Online,8,211.21,1696.35,90,Food & Beverage,1,2,0.25,0.187,0.069,6.0,53.0,,0
CUST000288,18,Female,Northeast,44,Silver,Online,5,77.88,352.89,109,Home & Garden,1,0,0.0,0.122,0.044,6.0,59.0,0.125,1
CUST000289,60,Male,Southeast,16,Silver,Omnichannel,11,19.83,234.62,116,Sports,2,2,0.182,0.253,0.081,,,0.188,1
CUST000290,43,Male,Southeast,27,Silver,Online,4,59.75,214.71,124,Home & Garden,1,0,0.0,0.101,0.017,3.0,75.0,0.061,1
CUST000291,20,Male,Northeast,17,Silver,Online,7,39.63,273.99,111,Beauty,2,0,0.0,0.19,0.058,4.0,79.0,0.105,1
CUST000292,43,Female,Northeast,36,Bronze,Online,5,21.0,113.07,132,Home & Garden,3,1,0.2,0.114,0.014,3.0,68.0,0.118,1
CUST000293,57,Male,Northeast,40,Gold,Online,10,133.64,1415.49,73,Apparel,3,0,0.0,0.223,0.025,7.0,40.0,,0
CUST000294,50,Female,Midwest,5,Bronze,Online,4,44.06,172.65,142,Apparel,1,0,0.0,0.13,0.051,4.0,78.0,0.116,1
CUST000295,57,Male,West,13,Bronze,Online,3,19.23,62.69,130,Beauty,1,0,0.0,0.096,0.028,2.0,85.0,0.05,1
CUST000296,22,Female,West,22,Silver,Online,9,34.77,333.0,120,Electronics,3,0,0.0,0.268,0.028,,,,1
CUST000297,36,Other,Midwest,72,Platinum,Omnichannel,10,266.54,2573.07,80,Home & Garden,2,0,0.0,0.172,0.034,7.0,52.0,,0
CUST000298,29,Male,Southwest,25,Silver,Online,2,142.19,318.12,137,Beauty,1,0,0.0,0.062,0.021,2.0,74.0,0.068,1
CUST000299,66,Male,Southwest,50,Gold,Online,10,90.98,812.08,76,Sports,2,1,0.1,0.293,0.126,8.0,35.0,0.201,0
CUST000300,50,Male,Southwest,41,Silver,Online,7,84.91,569.14,88,Home & Garden,1,0,0.0,0.203,0.08,7.0,75.0,0.142,0
CUST000301,78,Female,Southeast,19,Bronze,In-Store,5,29.01,153.66,103,Electronics,2,0,0.0,0.118,0.03,4.0,75.0,0.16,1
CUST000302,35,Male,Southwest,49,Bronze,In-Store,1,27.52,30.6,137,Beauty,1,0,0.0,0.118,0.024,2.0,87.0,0.033,1
CUST000303,31,Male,West,10,Silver,Omnichannel,9,80.69,687.56,67,Electronics,3,0,0.0,0.211,0.044,7.0,39.0,,0
CUST000304,40,Male,Southeast,10,Gold,In-Store,8,165.99,1352.32,91,Food & Beverage,1,0,0.0,0.255,0.091,8.0,48.0,,1
CUST000305,61,Male,Northeast,33,Silver,Online,9,26.8,205.88,98,Sports,3,0,0.0,0.232,0.089,6.0,46.0,,1
CUST000306,36,Male,West,3,Silver,Online,11,51.03,539.58,72,Beauty,2,0,0.0,0.194,0.044,8.0,50.0,,0
CUST000307,43,Female,Northeast,8,Bronze,In-Store,1,64.33,61.07,133,Apparel,1,0,0.0,0.059,0.019,3.0,106.0,,1
CUST000308,43,Female,Southeast,20,Silver,In-Store,6,38.98,257.91,99,Electronics,1,0,0.0,0.142,0.051,4.0,65.0,0.102,1
CUST000309,42,Male,Midwest,11,Silver,Online,15,48.27,631.51,58,Sports,2,1,0.067,0.295,0.117,,,0.203,0
CUST000310,32,Female,West,62,Bronze,In-Store,2,26.58,46.18,153,Apparel,1,0,0.0,0.066,0.021,2.0,83.0,0.081,1
CUST000311,40,Female,Southwest,70,Silver,Omnichannel,7,67.77,466.24,95,Sports,2,0,0.0,0.142,0.057,,,0.175,1
CUST000312,39,Female,Midwest,15,Bronze,In-Store,3,61.6,179.67,131,Electronics,2,0,0.0,0.102,0.02,3.0,79.0,0.057,1
CUST000313,41,Female,West,17,Silver,In-Store,9,84.05,679.65,71,Sports,3,0,0.0,0.236,0.081,9.0,50.0,0.193,0
CUST000314,55,Female,Southeast,28,Silver,Omnichannel,7,47.33,307.79,91,Home & Garden,3,0,0.0,,,5.0,56.0,0.123,1
CUST000315,66,Female,West,13,Gold,Online,10,89.92,1027.12,71,Home & Garden,2,1,0.1,0.267,0.113,8.0,47.0,0.201,0
CUST000316,30,Female,Midwest,4,Silver,Online,9,69.21,625.35,76,Beauty,2,0,0.0,0.228,0.04,7.0,44.0,0.164,0
CUST000317,36,Male,West,30,Gold,Online,14,129.64,1590.55,43,Sports,3,0,0.0,0.288,0.108,,,,0
CUST000318,30,Male,Southeast,29,Silver,Online,14,45.36,549.26,57,Beauty,3,0,0.0,0.286,0.122,,,0.238,0
CUST000319,44,Male,Midwest,6,Bronze,Omnichannel,2,105.63,182.23,135,Home & Garden,1,1,0.5,0.046,0.016,,,0.066,1
CUST000320,34,Female,Midwest,39,Silver,Online,8,46.67,360.93,87,Electronics,3,0,0.0,,,7.0,56.0,,0
CUST000321,45,Male,West,20,Gold,In-Store,14,85.55,1329.07,44,Sports,3,3,0.214,0.359,0.147,14.0,34.0,0.258,0
CUST000322,57,Female,Southwest,5,Gold,In-Store,7,138.38,1065.4,88,Home & Garden,1,0,0.0,,,6.0,60.0,0.141,0
CUST000323,18,Male,Southeast,23,Gold,In-Store,15,124.27,1790.17,30,Sports,3,2,0.133,0.335,0.048,13.0,20.0,0.257,0
CUST000324,48,Female,Midwest,5,Silver,In-Store,6,47.34,307.42,98,Food & Beverage,2,0,0.0,0.133,0.057,6.0,77.0,0.107,1
CUST000325,35,Male,West,6,Silver,In-Store,10,37.79,406.5,63,Beauty,2,1,0.1,0.222,0.025,11.0,43.0,0.216,0
CUST000326,48,Female,Southwest,41,Gold,Online,14,107.75,1500.8,56,Electronics,4,0,0.0,0.343,0.092,11.0,23.0,,0
CUST000327,29,Female,Midwest,58,Silver,Omnichannel,6,39.75,231.66,120,Sports,1,1,0.167,0.11,0.023,,,,1
CUST000328,58,Male,Northeast,6,Silver,Online,8,109.17,789.66,99,Electronics,1,1,0.125,0.154,0.045,8.0,55.0,,1
CUST000329,54,Male,Southeast,57,Silver,Online,15,23.65,331.21,45,Electronics,3,2,0.133,0.375,0.167,11.0,22.0,0.256,0
CUST000330,49,Female,Midwest,6,Silver,In-Store,9,76.07,651.5,83,Apparel,3,1,0.111,0.184,0.021,6.0,52.0,0.158,0
CUST000331,53,Male,Southeast,2,Silver,Online,9,42.19,415.33,84,Apparel,2,0,0.0,0.207,0.076,7.0,44.0,0.164,0
CUST000332,31,Female,Northeast,1,Bronze,Online,11,17.01,190.08,60,Sports,2,2,0.182,0.247,0.027,8.0,36.0,0.209,0
CUST000333,33,Female,Northeast,6,Silver,Omnichannel,8,31.76,231.28,101,Apparel,2,0,0.0,0.232,0.044,,,0.159,1
CUST000334,52,Female,West,10,Silver,Omnichannel,10,41.64,365.91,85,Apparel,2,0,0.0,0.287,0.1,8.0,54.0,0.208,0
CUST000335,31,Female,Southwest,57,Gold,Omnichannel,8,210.03,1678.56,82,Electronics,3,1,0.125,0.193,0.038,8.0,47.0,0.156,0
CUST000336,62,Female,Southwest,6,Bronze,Online,5,15.0,78.74,147,Beauty,1,0,0.0,0.159,0.05,4.0,64.0,0.099,1
CUST000337,37,Female,West,10,Silver,Online,7,43.25,331.71,103,Electronics,2,2,0.286,0.17,0.075,,,0.13,1
CUST000338,49,Female,West,29,Silver,Omnichannel,16,42.77,745.36,43,Electronics,4,0,0.0,0.326,0.132,12.0,23.0,0.26,0
CUST000339,71,Male,Southeast,7,Bronze,Omnichannel,4,27.69,121.53,118,Home & Garden,2,0,0.0,0.115,0.045,,,,1
CUST000340,32,Male,West,25,Silver,In-Store,11,41.61,450.55,75,Apparel,3,1,0.091,0.243,0.041,8.0,31.0,0.249,0
CUST000341,42,Male,Northeast,12,Silver,Omnichannel,9,49.23,491.67,89,Home & Garden,2,1,0.111,0.208,0.041,6.0,54.0,,0
CUST000342,56,Female,West,4,Silver,Omnichannel,12,34.16,403.11,93,Food & Beverage,2,1,0.083,0.225,0.085,11.0,39.0,0.199,1
CUST000343,55,Male,Southwest,29,Silver,In-Store,10,70.12,631.39,63,Sports,2,0,0.0,0.242,0.086,,,0.227,0
CUST000344,37,Female,West,1,Gold,Online,9,165.21,1441.11,102,Apparel,4,3,0.333,0.252,0.051,7.0,51.0,0.157,1
CUST000345,34,Male,Midwest,7,Silver,In-Store,7,52.74,351.46,114,Beauty,1,1,0.143,0.12,0.03,6.0,76.0,0.12,1
CUST000346,38,Female,West,9,Silver,Omnichannel,12,33.76,392.02,60,Home & Garden,4,1,0.083,0.298,0.097,10.0,35.0,0.238,0
CUST000347,62,Male,Southwest,13,Silver,Online,12,50.55,635.47,55,Sports,2,0,0.0,0.27,0.077,8.0,32.0,0.251,0
CUST000348,38,Male,Northeast,25,Silver,In-Store,11,42.8,492.96,83,Apparel,2,2,0.182,0.203,0.053,9.0,75.0,0.162,0
CUST000349,43,Male,West,13,Silver,In-Store,7,117.65,755.58,103,Apparel,2,1,0.143,0.198,0.027,7.0,47.0,0.163,1
CUST000350,36,Male,Southeast,19,Silver,Online,6,39.45,223.63,117,Sports,1,0,0.0,0.125,0.032,3.0,66.0,0.119,1
CUST000351,51,Female,Southwest,19,Gold,In-Store,11,76.8,868.97,78,Sports,3,0,0.0,0.238,0.106,7.0,39.0,,0
CUST000352,44,Female,Northeast,10,Gold,Online,14,66.84,819.01,98,Home & Garden,4,1,0.071,0.294,0.065,11.0,27.0,0.259,1
CUST000353,27,Male,Northeast,59,Silver,Omnichannel,5,58.83,310.8,118,Apparel,1,0,0.0,0.112,0.038,2.0,70.0,,1
CUST000354,28,Female,West,68,Bronze,In-Store,4,24.65,89.1,119,Sports,1,0,0.0,0.149,0.041,,,0.091,1
CUST000355,18,Male,Northeast,19,Silver,Omnichannel,8,35.52,314.06,90,Electronics,1,0,0.0,,,7.0,79.0,0.153,0
CUST000356,30,Male,Northeast,1,Bronze,Online,4,47.79,185.52,110,Apparel,4,0,0.0,0.22,0.08,,,0.09,1
CUST000357,53,Female,Midwest,14,Bronze,Online,8,23.73,173.94,101,Sports,1,0,0.0,0.169,0.073,,,,1
CUST000358,60,Male,West,4,Silver,Omnichannel,8,27.5,231.08,93,Electronics,1,0,0.0,0.194,0.064,6.0,72.0,0.148,1
CUST000359,51,Female,Southeast,14,Bronze,Online,4,39.02,158.61,122,Apparel,1,0,0.0,0.115,0.05,2.0,68.0,0.073,1
CUST000360,49,Female,West,4,Gold,Online,14,69.36,875.47,81,Sports,4,1,0.071,0.35,0.04,10.0,25.0,,0
CUST000361,40,Male,West,26,Silver,Online,4,146.31,642.68,120,Home & Garden,1,0,0.0,,,3.0,72.0,0.098,1
CUST000362,52,Female,Midwest,1,Silver,In-Store,6,65.83,389.45,114,Home & Garden,3,0,0.0,0.231,0.078,6.0,62.0,,1
CUST000363,46,Male,West,67,Silver,Online,6,59.67,320.67,115,Sports,5,0,0.0,0.182,0.049,4.0,73.0,0.084,1
CUST000364,67,Female,Northeast,4,Gold,In-Store,13,57.33,811.51,51,Home & Garden,3,0,0.0,0.265,0.113,9.0,35.0,0.225,0
CUST000365,40,Female,Southeast,23,Silver,In-Store,8,43.0,306.17,89,Apparel,2,0,0.0,0.203,0.03,6.0,57.0,,0
CUST000366,60,Female,Southeast,54,Silver,In-Store,9,51.07,524.17,85,Food & Beverage,2,0,0.0,0.221,0.059,6.0,60.0,,0
CUST000367,54,Male,Northeast,6,Gold,Omnichannel,13,80.99,1034.49,53,Electronics,3,0,0.0,0.276,0.11,10.0,24.0,0.234,0
CUST000368,52,Male,Southeast,59,Silver,Online,7,105.88,791.9,105,Food & Beverage,1,1,0.143,0.129,0.047,4.0,86.0,0.128,1
CUST000369,18,Female,Southeast,10,Bronze,In-Store,8,15.0,118.27,88,Apparel,2,0,0.0,0.208,0.078,6.0,51.0,,0
CUST000370,55,Female,West,71,Silver,Online,5,90.47,409.95,114,Home & Garden,1,0,0.0,0.093,0.024,,,0.122,1
CUST000371,40,Female,Midwest,72,Silver,Omnichannel,7,44.42,335.02,101,Beauty,1,0,0.0,0.213,0.047,6.0,59.0,0.171,1
CUST000372,35,Male,Southwest,4,Silver,Omnichannel,9,77.18,650.72,71,Food & Beverage,4,2,0.222,0.2,0.055,,,0.181,0
CUST000373,21,Female,Northeast,39,Silver,Online,4,70.27,296.46,126,Sports,1,1,0.25,0.117,0.02,4.0,74.0,,1
CUST000374,41,Female,Northeast,4,Silver,Online,9,49.79,415.49,96,Electronics,3,0,0.0,0.208,0.067,5.0,56.0,0.14,1
CUST000375,42,Male,Midwest,5,Silver,Online,8,78.88,582.03,83,Apparel,3,1,0.125,0.185,0.069,7.0,61.0,0.197,0
CUST000376,23,Female,Northeast,1,Bronze,Omnichannel,3,66.66,197.43,135,Electronics,1,0,0.0,0.068,0.009,3.0,73.0,0.082,1
CUST000377,21,Male,West,3,Silver,In-Store,10,53.18,582.25,92,Apparel,3,1,0.1,0.254,0.079,7.0,46.0,0.188,1
CUST000378,48,Male,Midwest,22,Silver,Omnichannel,9,50.58,470.74,97,Beauty,2,2,0.222,0.202,0.061,7.0,47.0,0.165,1
CUST000379,54,Male,Midwest,13,Bronze,Online,7,27.36,166.51,108,Food & Beverage,1,2,0.286,0.125,0.024,4.0,59.0,0.136,1
CUST000380,44,Female,Southeast,34,Silver,In-Store,7,55.15,413.14,110,Beauty,2,0,0.0,0.212,0.095,7.0,50.0,,1
CUST000381,58,Female,Southeast,8,Silver,In-Store,15,15.0,230.38,40,Home & Garden,3,3,0.2,0.312,0.086,13.0,34.0,0.276,0
CUST000382,40,Female,Midwest,72,Silver,Omnichannel,3,66.79,207.8,130,Home & Garden,1,0,0.0,0.073,0.03,,,0.12,1
CUST000383,41,Male,Northeast,1,Silver,Online,7,92.24,617.32,105,Home & Garden,1,2,0.286,0.203,0.034,5.0,56.0,0.132,1
